DSM	TWF	0.0	0.0	1
DSM	RFD	0.0	0.0	1
DSM	MLI	0.0	0.0	1
DSM	PIH	0.0	0.0	2
DSM	AUS	0.0	0.0	1
DSM	COS	1.0	1.0	1
DSM	BNA	1.922	1232.0	641
DSM	PIT	2.0534	2037.0	992
DSM	LAX	2.3486	411.0	175
DSM	CLE	2.3597	328.0	139
DTW	ITH	3.1892	236.0	74
DTW	ORH	4.8727	9073.0	1862
DTW	DAY	6.0894	45214.0	7425
DTW	FWA	6.3106	91012.0	14422
DTW	CRW	6.4223	1323.0	206
DTW	SCE	6.4408	4515.0	701
DTW	HPN	6.5415	116112.0	17750
DTW	SBN	6.8859	115793.0	16816
DTW	CVG	7.1985	305361.0	42420
DTW	PIT	7.2116	393955.0	54628
DUT	ANC	16.3057	75153.0	4609
EAU	LSE	2.3212	1214.0	523
EAU	MSP	2.6456	3389.0	1281
EFD	IAH	2.8739	9984.0	3474
EGE	IAD	6.1176	104.0	17
EGE	PHX	7.3962	1960.0	265
EGE	IAH	9.4426	11180.0	1184
EGE	DEN	12.4956	71425.0	5716
EGE	ATL	13.5382	17708.0	1308
EGE	DFW	14.297	75245.0	5263
EGE	CVG	14.5574	1776.0	122
EGE	ORD	17.2631	51962.0	3010
EGE	LAX	17.6327	15217.0	863
EGE	MSP	17.8821	30954.0	1731
EKO	OGD	0.0	0.0	1
EKO	SLC	4.9811	49203.0	9878
EKO	RNO	7.1951	15786.0	2194
EKO	TWF	8.4286	59.0	7
EKO	PIH	10.25	41.0	4
ELM	BGM	2.174	1437.0	661
ELM	SYR	2.633	3049.0	1158
ELM	ITH	4.0618	18733.0	4612
ELM	AVP	4.5517	660.0	145
ELM	PIT	5.2549	71524.0	13611
ELM	DTW	9.1875	20681.0	2251
ELP	PIH	0.0	0.0	2
ELP	OGD	0.0	0.0	1
ELP	SLC	4.153	9581.0	2307
ELP	IAH	4.8141	128888.0	26773
ELP	COS	5.0	30.0	6
ELP	ABQ	5.6367	177116.0	31422
ELP	ONT	5.6639	4061.0	717
ELP	DFW	5.8617	428018.0	73019
ELP	DEN	5.8901	65680.0	11151
ELP	MAF	5.9859	98827.0	16510
ERI	ITH	5.1812	3974.0	767
ERI	CVG	5.2881	13416.0	2537
ERI	CLE	5.8798	1370.0	233
ERI	PIT	6.0739	126034.0	20750
ERI	DTW	8.4548	18051.0	2135
